	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
11_46373311_T_C_b37	0.03125171	-0.006455984	-0.043273807	0.01577628	-0.023898754	-0.01691504	-0.00042429194	-0.055222694	-0.04400652	-0.013061139	0.005198789	0.03745874	0.00032335147	0.00510107	-0.01311139	-0.045053065	0.0072416514	0.0034771506	-0.012617249	-0.0042285435	0.00358117	-0.020353917	-0.0009806305	0.04787361	0.034753047	0.03284219	-0.0134182125	-0.010257805	0.001323089	0.05107543	-0.03232424	0.005959727	0.030335333	0.0033338815	-0.0028762517	0.021656698	-0.023027983	-0.0328888	0.0045080893	-0.01957469	0.011634124	0.025327973	0.013155997	-0.03517887	0.0017335769	0.014043264	-0.008573266	0.021275572	0.0065765157	-0.400526	0.0029761158	0.04272468	-0.016926773	-0.00077758264	-0.0130836405	-0.0009377431	-0.012858871	0.015063331	0.012549296	0.011323443	-0.03401029	-0.0054880828	0.0059218258	-0.041695826
7_56950215_C_T_b37	0.029495219	-0.0055290833	-0.04661975	-0.016331062	-0.0239762	-0.027344674	0.031813376	-0.014596235	-0.028838024	-0.019833889	0.015681261	0.045543592	-0.01742862	-0.0115908235	0.013052478	-0.017631408	0.0049893036	-0.004552939	-0.0012867711	0.00410486	0.024221491	-0.030998077	-0.044818334	0.037690267	0.0331448	0.013564791	0.0088763535	-0.036217995	-0.032492757	0.07021451	-0.00684343	0.013975203	0.044146378	0.011608049	-0.009919224	0.017354097	0.0015115147	-0.038852043	0.021456206	-0.00037633628	0.011678705	-0.013549231	0.036063977	-0.018387742	-0.0050542057	0.019843187	0.008449998	0.042312957	0.01668208	-0.645698	0.00013237819	0.024968434	-0.018037692	-0.013631356	-0.0113695	0.0028297585	0.012892066	0.031332325	-0.005871244	0.00971997	-0.028483845	-0.01709953	-0.00029472634	-0.01554732
6_42937126_C_T_b37	0.033702716	0.0018638391	-0.001294639	0.006838668	-0.024142522	-0.0067555606	-0.0011652894	-0.027678171	0.01039505	-0.027505197	-0.00043888413	0.02338915	0.022312861	0.004368849	0.0003177896	-0.029126447	0.018586587	-0.0071812626	0.0032249019	0.0013409201	-0.019186337	-0.034238156	-0.013396062	0.040017515	0.021696204	0.027270265	-0.010379158	-0.026101774	-0.0054754913	-0.0069349743	0.014461293	0.013271298	0.011868596	0.013243489	0.003527789	0.013575624	-0.021412894	-0.012611458	0.01627182	0.013815116	0.008220267	-0.003864579	-0.0005482137	-0.018229231	-0.0008248426	-0.0022933744	-0.003137812	0.014685512	0.015355989	-0.39642936	0.0021802597	0.022888087	-0.02350799	0.011733251	-0.00855634	3.0545518e-05	-0.0016254075	0.01787431	0.013353571	0.025170563	-0.040229656	-0.00028610975	0.020128338	-0.051859964
10_43284520_A_G_b37	0.01433906	-0.018836336	-0.056283474	-0.0014703386	-0.03211274	-0.009311227	0.032729696	-0.027376572	-0.043017924	-0.019725304	0.011465518	0.033657767	-0.014417857	-0.010602973	0.0078061447	-0.02720265	0.011285394	-0.013831016	-0.020457763	-0.0065879207	0.00860104	-0.030150909	-0.014752224	0.058880873	-0.005215902	0.0073508853	0.0110045895	-0.03426435	-0.01407294	0.03360927	0.008036714	0.015914239	0.028281998	0.0020883381	0.0025587827	0.024029937	-0.014337993	-0.029792445	0.016117353	-0.018571083	0.0019172896	-0.021925986	0.009438917	-0.01894769	-0.019707033	0.015010631	0.0003645867	0.020150855	0.0011942983	-0.6712964	-0.0007026531	0.03312212	-0.016744457	-0.00684844	0.0024624318	-0.0061240103	0.007948441	0.008544676	0.0023746714	0.03309256	-0.02389595	-0.017349951	0.0072599836	-0.018948175
22_23222208_C_T_b37	0.008925512	-0.015808389	-0.017913608	-0.011854852	-0.030841103	-0.019794937	0.02175536	-0.0015980266	-0.046250694	-0.02286352	-0.027219098	0.028565947	0.002243217	-0.01282455	-0.0115976855	-0.04012154	0.0046963766	0.030164156	-0.00067749247	0.0070178024	0.03189655	0.0130622815	0.0055038556	0.06536144	0.012663007	-0.009777325	-0.010766409	0.011361221	-0.015981846	0.03617508	-0.012086376	0.03380454	0.045936447	-0.0035902858	0.006108751	0.02685053	0.0029767281	-0.018430976	0.022702415	0.0015573055	0.0071373563	-0.059904747	0.01661224	-0.0268863	-0.018142201	0.02371689	-0.0063505433	0.024721868	0.0075058565	-0.52833146	0.0057956204	0.04473419	-0.00880558	0.009290347	-0.012992457	-0.0005111359	-0.029889222	0.027650526	-0.02519662	-0.007079793	-0.027618237	0.013479851	0.004618492	-0.032405496
9_13805802_G_A_b37	0.019257195	-0.012330854	-0.05345279	0.0037776344	-0.027418787	-0.016311027	0.022027014	-0.018800383	-0.035731807	-0.021453802	0.0106509365	0.03378526	-0.011944134	-0.010847852	0.007011503	-0.02389266	0.0064753853	-0.013886765	-0.015916478	-0.0016908068	0.013725795	-0.027627293	-0.011881374	0.04566057	0.018449146	0.010006758	0.00018630922	-0.032498777	-0.020302318	0.06053789	-0.0068650874	0.017204974	0.02947003	-0.00048272312	-0.0031134356	0.024202248	-0.011659297	-0.039610006	0.019185584	-0.01534288	0.011601986	-0.013606302	0.025656432	-0.020883717	-0.01566372	0.018165808	-0.0020187832	0.027130574	0.0033029616	-0.641064	-0.002243746	0.028986458	-0.016541116	-0.010040919	-0.0028511994	0.0038210247	0.0044739954	0.015428076	0.0027515143	0.020525543	-0.021016255	-0.020722277	0.006811723	-0.023845557
15_99549501_G_C_b37	0.03338459	0.0010006521	-0.06573123	-0.017585639	-0.057655968	-0.036921777	0.012011029	-0.03401521	-0.003286995	0.010851198	0.014389617	0.051195353	-0.014368223	-0.009484611	0.02881173	-0.09145172	0.036550064	-0.00058924267	0.034083426	-0.012878184	-0.0057940166	-0.012308389	-0.008469731	-0.008034091	0.055667378	0.064449064	-0.0039488524	-0.031271957	0.001224421	0.12383653	-0.06033385	0.008570205	-0.029645048	0.034026913	0.001708271	0.024985038	0.0026876489	-0.011782603	0.042287443	-0.013526585	-0.0071631316	0.024465725	0.024845213	-0.032615833	0.025444098	0.038653523	-0.0067864954	0.06372987	0.022024743	-0.73036116	0.056072325	0.06566498	-0.02195803	-0.028834214	0.01499043	-0.013609281	-0.021156251	0.05234277	-0.013287142	-0.0036204103	-0.016024627	-0.0145302415	-0.025181666	-0.011093471
10_131121684_C_G_b37	0.033901613	-0.013509132	-0.012595858	0.009196959	-0.02576726	-0.01512642	0.018318146	-0.023236535	-0.011484578	-0.010470494	-0.0032877962	0.038241662	-0.006681487	-0.005047843	0.0074727014	-0.033040874	0.0045430847	0.0020358635	0.00090977177	0.012027692	0.007518586	-0.02317812	-0.03779034	0.046901025	0.020075984	0.02356936	0.010267764	-0.032177694	-0.01352302	0.0026541539	0.018976282	0.012922622	0.044103686	0.0006227344	-0.01755841	0.017969433	-0.010671213	-0.035424583	0.008741884	0.017544605	0.0052484516	-0.014539875	0.010366783	-0.028226793	-0.011556224	0.008025415	0.0010084473	0.0094984025	0.010724552	-0.5760005	0.002010312	0.02456801	-0.021022953	-0.004523745	-0.015480984	0.011195162	0.0029668994	0.024991753	-0.0041823685	0.010963401	-0.042883746	0.0027704164	0.011368228	-0.019432982
10_131523283_T_C_b37	-0.091628015	-0.17933817	0.2164107	0.04734201	-0.10046613	0.01581746	0.11389106	-0.15573287	-0.100870855	-0.07344836	-0.01576905	-0.03392449	0.14590809	0.19940868	-0.15978345	-0.011128943	0.12508869	0.0009053601	-0.098461986	0.05171494	-0.12938035	0.03445642	0.1497446	0.33937788	-0.26934746	0.05685217	0.06135837	0.019542148	0.18380421	-0.7757781	0.19277532	-0.03403239	-0.05427032	0.021099322	0.18998711	-0.020482406	-0.055763647	0.18026558	-0.05161034	0.024778586	-0.020586114	-0.03903923	-0.30569717	-0.05730819	-0.11736315	0.011568664	0.020410761	-0.24142277	-0.025746338	0.6953932	0.005532343	-0.064296655	-0.07182804	0.09139778	-0.09439947	-0.15492198	-0.044926766	-0.21040662	0.06697632	0.13821432	0.024692498	0.10110814	0.087018356	-0.068839416
6_32590437_A_G_b37	0.29626086	0.054144375	0.50456583	-0.29994476	0.115340725	0.12515794	-0.17854193	0.391025	0.7042364	-0.11146153	-0.018701784	0.005074851	-0.0043562353	0.20716318	0.4607251	0.27448007	-0.10488887	0.22862326	0.17460507	0.38370278	0.18823905	0.04072422	-0.7223598	0.10661109	0.14214201	-0.030924696	0.28390434	-0.38201967	-0.33467242	-0.72870165	1.0641112	-0.09109487	0.30075577	0.3475384	-0.17784369	0.06617077	-0.061282612	-0.031134272	0.13728441	0.8310989	-0.08574809	-0.25835449	0.099588305	0.27405226	0.23239917	-0.22861499	0.055696122	-0.13271058	0.29961455	1.3710289	-0.1684707	-0.22707538	-0.01763685	0.22240353	-0.20288074	0.6054576	0.20884004	0.49020225	-0.060069032	-0.42198274	-0.36514673	-0.00556878	0.0668353	0.24622542
11_113186776_G_A_b37	0.0296793	0.0033330228	-0.06229154	0.013052665	-0.028326979	-0.021077609	0.012505874	-0.03920163	-0.04250887	-0.011722045	0.006488474	0.033059426	-0.011881337	-0.024954453	0.0037741885	-0.028005501	0.018177185	-0.024833126	-0.014463011	-0.008841837	0.006304037	-0.025822151	0.010054633	0.034200676	0.025680987	0.017590351	-0.006265968	-0.02565494	-0.012537591	0.076890685	-0.04342119	0.012218252	0.0371728	-0.010642737	-0.003765252	0.030050484	-0.018964738	-0.0476494	0.001018405	-0.023364697	0.010081265	-0.0029017702	0.037563257	-0.02284076	-0.007059779	0.015855739	-0.0024875477	0.03174629	0.007722907	-0.5833896	-0.0030190572	0.043876883	-0.015347019	-0.00506402	-0.008944668	-0.009510366	0.0017052107	0.023868876	-0.005803354	0.023784084	-0.022322074	-0.02119632	-0.008311927	-0.03424079
2_132266303_C_A_b37	0.020356573	-0.020288192	-0.055481672	-0.0036347695	-0.023890402	-0.016609954	0.023405073	-0.019060552	-0.03341282	-0.025321055	0.020556701	0.033239007	-0.004064359	-0.0070017427	0.016899846	-0.027925614	0.013387077	-0.017735183	-0.014297616	0.0023026653	0.023108296	-0.03250869	-0.021258757	0.041094504	0.013843756	0.009659844	0.009283759	-0.04243522	-0.014143407	0.053568974	0.0015718155	0.015801772	0.038215436	0.014496021	0.0001086758	0.020054184	-0.00058299536	-0.03681562	0.018055785	-0.0059795566	0.0029925574	-0.01576715	0.025085375	-0.014073916	-0.012696478	0.012749197	0.0012300722	0.027429678	0.0044365227	-0.6508269	-0.004042711	0.03680454	-0.009306572	-0.016358433	0.001852937	0.0013014562	0.0015479065	0.022948286	-0.006183028	0.01831744	-0.033884957	-0.028136149	0.0014357008	-0.015892796
1_201486928_T_G_b37	0.020532396	0.010043202	-0.061870426	0.035374403	0.0030744746	-0.01569812	0.00087863207	-0.05274152	-0.0575779	-0.011188559	0.0067622913	0.022448895	-0.0019275658	-0.0009037331	-0.00947132	-0.02071695	0.0032846034	-0.027493957	-0.040137153	-0.0016588103	-0.01157569	-0.040942524	0.038757242	0.0117669925	0.004706245	-0.0038361838	-0.032486748	-0.014479356	-0.012376279	0.07167394	-0.038481668	0.00039181113	0.013541058	-0.033831432	0.009679893	0.010428384	-0.036386333	-0.046960533	-0.018136516	-0.0259022	0.011466604	0.030784197	0.024432495	-0.028895102	0.004790161	-0.0013479181	-0.01653402	0.022976622	-0.009115659	-0.36810094	-0.011978459	0.03474423	-0.012994565	-0.004057835	-0.018749457	-0.027940547	0.011855425	0.0021014605	0.030148238	0.053232685	-0.033452317	-0.05041235	0.0006648153	-0.067302495
1_201624838_T_C_b37	0.022132162	0.024888543	-0.086658694	0.026253872	0.009086359	-0.024711486	-0.0033025779	-0.0003734529	-0.039112203	-0.01857374	0.004256605	0.04227017	-0.009783158	-0.03900765	0.014855251	-0.012042239	-0.013484752	0.011750424	-0.007429581	0.006073132	0.02755135	-0.01906177	-0.040182825	0.010790139	0.059295915	-0.0022940002	-0.009858988	0.002846878	-0.034310214	0.20883392	-0.055308707	0.01415614	0.09052776	0.00040395558	-0.021219833	0.01248374	-0.02056957	-0.05961875	0.01711982	0.009854838	0.013315866	-0.0020407513	0.067494854	-0.0039149076	0.012800071	0.009202722	-0.027556973	0.077238195	0.00770925	-0.39317888	0.017580982	0.044405703	-0.0019558892	-0.018075418	-0.0065948702	0.038528237	-0.006092418	0.06432605	-0.022354	-0.013389695	-0.060736142	-0.027750079	-0.009142045	-0.03269534
15_45668547_A_C_b37	0.028747056	-0.0073267017	-0.004380118	0.0074815676	-0.043313928	-0.014819217	0.015469665	-0.048772056	-0.022716813	-0.0094622485	-0.0034593514	0.020288784	0.01647231	0.009114128	-0.014890157	-0.03121471	0.020406734	-0.005734818	-0.012376841	0.00018448569	-0.0013604537	-0.027408246	-0.0025544092	0.06878662	-0.004408423	0.019595347	-0.005930297	-0.016684921	0.00085704774	-0.058686886	0.009412951	0.008730594	0.020917602	-0.0099413395	0.02705198	0.020563142	-0.016573977	-0.015584016	0.010882463	-0.0033287555	0.0060184207	-0.011921436	-0.023679394	-0.029217012	-0.019858731	0.01698741	-0.006325487	-0.001076147	0.008184597	-0.43800336	-0.009967666	0.027391646	-0.015685342	0.0026456267	-0.023387913	-0.017748455	-0.007209841	5.6814402e-05	0.009833701	0.031171093	-0.02440016	-0.00096098334	0.013093624	-0.04591557
5_139057167_T_C_b37	0.04253235	0.008681154	-0.0038255937	0.03965058	-0.007703025	-0.0035936742	-0.014316067	-0.08472818	-0.05526299	-0.014959711	0.0016509197	0.0010652766	0.037648223	0.013813533	-0.0551806	-0.050540105	0.0066596083	-0.025701309	-0.011118475	-0.025412068	-0.045906045	-0.029420491	0.050106876	0.04160448	0.005113844	0.046318695	-0.0484679	0.018988213	0.03152802	0.0005939156	-0.06891576	-0.0023907796	-0.000733234	-0.007354036	0.03592372	-0.00042842142	-0.04589095	-0.004864035	-0.008097932	-0.018883038	0.021818796	0.031528838	-0.02937439	-0.043850176	0.005617751	0.012546664	-0.011361612	0.01779008	-0.0025396496	-0.09085786	0.024785524	0.016573884	-0.044883147	0.021297846	0.0045081414	-0.023202183	-0.00884803	-0.032566525	0.037148006	0.04352594	-0.010922164	-0.017254181	0.03384104	-0.09106261
11_2556255_T_C_b37	0.015679874	-0.015274653	-0.06655076	-0.0025682487	-0.028608555	-0.014681115	0.020544957	-0.021442786	-0.025583677	-0.014241494	0.014277058	0.03403272	-0.015640384	-0.016383626	0.012568124	-0.040694855	0.011060443	0.0010707821	-0.010250788	-0.0026226304	0.020099554	-0.030824106	-0.027156197	0.043576144	0.010874592	0.0070474287	-0.004758388	-0.0364071	-0.018862426	0.06453615	0.0044350727	0.019315649	0.023686294	0.006449282	0.0003722231	0.020592883	0.0069057303	-0.027987944	0.023490954	-0.018143345	0.0027635004	-0.019327156	0.014166795	-0.025410227	-0.010579069	0.023853753	0.0017591156	0.024865359	0.007910036	-0.7292196	0.0047205873	0.03451832	-0.02012062	-0.017754296	0.009060886	-0.004381405	-0.00559891	0.018603515	-0.014367491	0.017520683	-0.024457492	-0.024163313	0.0069151632	-0.016600154
17_41276348_T_C_b37	0.046368226	-0.0058725085	0.06484648	0.017608196	0.002008468	-0.0109525155	-0.012929793	-0.0073508024	0.050837863	-0.031251304	-0.008088248	0.016107742	0.022122182	0.0023026392	0.005207725	-0.03141749	-0.0040354542	0.024098285	0.014065925	0.0191808	-0.0017106347	-0.02482232	-0.05918044	0.03255035	0.08355242	0.02705824	-0.012752391	-0.01398238	-0.03904634	-0.022071656	0.044240225	0.0026427954	0.047636934	0.03409467	-0.007689698	-0.003866218	-0.026796892	-0.017648837	0.0061879866	0.097478606	-0.008559095	0.01739619	-0.0030401573	-0.0025492236	-0.017855888	-0.021540612	-0.01838582	0.030438788	0.04461489	-0.14325893	0.0040764734	0.0023534782	-0.010180093	0.014492409	-0.037711088	0.055933073	0.03922676	0.040739134	0.0153303	-0.0076333676	-0.05652032	-0.030525506	0.034433044	-0.013265576
7_21294430_T_C_b37	0.012450181	-0.03210074	-0.031472825	-0.010111053	-0.0070506968	-0.026003407	0.027884781	-0.0075643025	-0.041053593	-0.032693017	-0.0030899257	0.06363819	-0.014263712	0.019136585	0.015830807	-0.04300905	0.028189864	0.0119847115	0.001558099	0.008675918	0.010489576	0.01279393	-0.04349952	0.010999851	0.028681403	-0.007901188	-0.017652914	-0.021133484	-0.035211794	0.06499521	-0.0068496717	0.03178246	0.040878512	0.017020315	-0.0051348284	0.013011254	0.00013334164	-0.03788738	0.0137050245	-0.007931579	0.015096037	-0.0067551434	-0.0029847696	-0.032085113	0.00014159642	0.031305943	-0.0047878213	0.05135137	0.0077843294	-0.47187537	0.03252176	0.023721151	-0.011521995	-0.022076689	-0.0016520545	0.0021691397	0.0037953183	0.01336508	-0.012666099	0.0043215714	-0.03336204	-0.038939748	-0.014315456	-0.012199614
1_26685190_C_T_b37	0.028994754	-0.016044632	-0.046958078	-0.0012209341	0.0018237084	-0.0022173543	0.017949702	-0.015313106	-0.031944126	-0.023954142	0.027987633	0.043345526	0.00045907497	0.00881806	0.012221806	-0.016179826	0.0068947077	-0.004435774	-0.014554832	-0.0006042924	0.028871011	-0.025154162	-0.018553719	0.028657265	0.0026902072	0.005960048	-0.010980926	-0.03357079	-0.026185855	0.04065595	0.019554202	0.004778933	0.05360011	-0.007471651	0.0061570816	0.022890808	-7.311744e-05	-0.041115247	-0.00041190162	-0.0022299439	0.005149916	-0.02655144	0.0017584115	-0.01967106	-0.005453406	0.0010098182	0.00021447614	0.028724417	-0.007250376	-0.49757737	-0.020129811	0.02574132	-0.030944586	-0.00010563433	0.0033313893	0.010970369	0.005788937	-0.0039848518	8.5681677e-07	0.019713694	-0.04228645	-0.020958975	0.0034709387	-0.027362801
6_32634514_A_G_b37	0.038693212	0.10023033	-0.31682664	0.05493992	0.11934306	-0.04733647	0.08354585	-0.0140355155	-0.26014534	0.021983176	-0.0035778987	0.14600663	-0.03236886	-0.110872306	0.09564385	0.09856452	-0.11406611	0.00062983437	-0.0076186396	-0.10808347	0.08684893	0.03552278	0.03326807	-0.24124105	0.08650741	-0.013935131	-0.045772344	0.08563655	-0.091558486	0.80354446	-0.38772285	0.036376208	0.16127278	-0.014394984	-0.08615693	-0.0039127655	0.031862754	-0.121663496	0.039370876	-0.19449681	0.0074743833	0.06448947	0.25381535	0.030723915	0.045590386	0.10301857	-0.07428937	0.20772001	-0.06698461	0.5908922	0.043581426	0.11157662	-0.029513761	-0.05459351	0.07927051	-0.060514495	-0.045164946	0.035516106	0.008118965	0.049813896	0.04376815	-0.064501196	-0.08283433	-0.0774354
14_59978901_A_C_b37	0.18086222	0.008631421	0.34893352	-0.16713572	0.05456655	0.056613807	-0.110734046	0.21916498	0.44203356	-0.09438847	-0.027865479	-0.032524563	0.0052925833	0.11067583	0.26073086	0.10508834	-0.04539389	0.13566592	0.16015646	0.17106196	0.07460126	0.014138864	-0.46570346	0.044614024	0.18189552	-0.0085245995	0.11064579	-0.19149701	-0.19375974	-0.35947984	0.56487685	-9.383261e-05	0.16189712	0.26366353	-0.10165164	0.02716704	-0.06890144	-0.004334295	0.13928552	0.5355214	-0.05526872	-0.055096067	0.030087426	0.16519025	0.14157808	-0.12987553	0.018061731	0.002751127	0.22604401	0.78771645	-0.005249247	-0.13833901	0.04258489	0.09970914	-0.081729665	0.40656358	0.16842926	0.307539	-0.011361346	-0.24375571	-0.20127708	-0.0633131	0.10386005	0.11465967
6_86162868_G_A_b37	0.027552912	-0.01374762	-0.0026828805	0.011288308	-0.018179681	-0.024755897	0.01624681	-0.025329005	-0.033455394	-0.009684719	-0.008739669	0.027248167	-0.00024930015	-0.01493489	-0.010129802	-0.025065288	-0.00045764074	-0.009064894	-0.015317123	0.01738773	0.005054936	-0.026530623	-0.0015929863	0.062872455	0.021277005	0.034290396	-0.008757181	-0.012803355	-0.012142025	0.0035179295	0.012637881	6.620586e-05	0.029613819	0.006001383	-0.013969682	0.010515699	-0.025595479	-0.033406407	0.013729706	0.0016321205	0.0031066816	-0.024993286	-0.002039194	-0.030128665	-0.014794838	-0.008504298	0.008613296	-0.0064576417	0.010385595	-0.4936083	-0.008112442	0.023015626	-0.012745976	-0.0048352573	-0.028123219	0.007698329	0.013080984	0.008438678	-0.0032814965	0.009158881	-0.048718445	0.01417096	0.005371418	-0.019670188
7_73247204_G_A_b37	0.033499844	0.016529502	-0.10992442	0.027418569	-0.0058116466	-0.01791746	0.019919407	-0.03787252	-0.04156322	-0.022047466	0.015341848	0.06909414	-0.028701065	-0.028547592	0.024801157	-0.03339607	0.0050750524	0.0022371178	-0.022138704	-0.023618119	0.0127382465	-0.01287885	-0.022065938	-0.0069420673	0.034559935	-0.0077346894	-0.020322688	0.012171999	-0.029697105	0.15877388	-0.050290283	0.02934657	0.05257775	0.003408268	0.008283511	0.029459327	0.0003172052	-0.048579462	0.006047195	-0.01871926	-0.0099842455	0.016446523	0.025517285	0.0034450367	-0.035561755	0.024547527	-0.025863592	0.08009333	-0.012071602	-0.3492809	0.0035143122	0.05378769	-0.0055682287	0.004844215	0.0021201223	-0.0061215702	-0.010985814	0.025395587	0.0024689734	0.030239576	-0.030876689	-0.041242782	-0.010010876	-0.05644391
17_10632801_C_T_b37	0.049420163	0.10429675	-0.22384688	0.029203609	0.14718881	-0.083746135	0.0106970295	0.017124698	-0.18087524	-0.05317346	0.010844565	0.16024151	0.013183117	-0.15478456	0.07295847	0.03636131	-0.024626244	0.024617666	0.022024382	-0.044440813	0.07671654	0.045824815	0.023429342	-0.14928952	0.095441505	-0.026216084	-0.029092364	0.09175893	-0.05921814	0.68800765	-0.25853038	0.06310876	0.17924766	0.010680273	-0.026823102	-0.01737697	0.020550605	-0.16795552	0.07100159	-0.12167914	0.0041891187	0.0844443	0.24641964	0.04349222	0.053016417	0.06584389	-0.046959918	0.22105022	-0.063595384	0.8916673	0.049178716	0.13197234	0.00849539	-0.010453593	0.03588643	0.0703586	-0.005152721	0.054423217	-0.03305628	-0.0671135	-0.030580007	-0.08592124	-0.10216795	-0.07760059
